time,altitude,velocity,acceleration,fuel_mass,pitch_angle,throttle,parachute,downrange,horizontal_velocity
131.1,43490.73,-217.49,-9.612,0.0,45.0,0.3,0,77135.06,653.85
131.15,43479.83,-217.97,-9.605,0.0,45.0,0.3,0,77167.75,653.82
131.2,43468.91,-218.45,-9.605,0.0,45.0,0.3,0,77200.44,653.79
131.25,43457.96,-218.93,-9.604,0.0,45.0,0.3,0,77233.13,653.77
131.3,43446.99,-219.41,-9.604,0.0,45.0,0.3,0,77265.81,653.74
131.35,43436.0,-219.89,-9.604,0.0,45.0,0.3,0,77298.5,653.71
131.4,43424.98,-220.37,-9.604,0.0,45.0,0.3,0,77331.18,653.68
131.45,43413.94,-220.85,-9.603,0.0,45.0,0.3,0,77363.87,653.65
131.5,43402.87,-221.33,-9.603,0.0,45.0,0.3,0,77396.55,653.63
131.55,43391.78,-221.81,-9.603,0.0,45.0,0.3,0,77429.23,653.6
131.6,43380.67,-222.29,-9.602,0.0,45.0,0.3,0,77461.91,653.57
131.65,43369.53,-222.77,-9.602,0.0,45.0,0.3,0,77494.58,653.54
131.7,43358.36,-223.25,-9.602,0.0,45.0,0.3,0,77527.26,653.51
131.75,43347.18,-223.73,-9.602,0.0,45.0,0.3,0,77559.93,653.49
131.8,43335.97,-224.21,-9.601,0.0,45.0,0.3,0,77592.61,653.46
131.85,43324.73,-224.69,-9.601,0.0,45.0,0.3,0,77625.28,653.43
131.9,43313.47,-225.17,-9.601,0.0,45.0,0.3,0,77657.95,653.4
131.95,43302.19,-225.65,-9.601,0.0,45.0,0.3,0,77690.62,653.37
132.0,43290.88,-226.13,-9.6,0.0,45.0,0.3,0,77723.28,653.35
132.05,43279.55,-226.61,-9.6,0.0,45.0,0.3,0,77755.95,653.32
132.1,43268.2,-227.09,-9.6,0.0,45.0,0.3,0,77788.61,653.29
132.15,43256.82,-227.57,-9.599,0.0,45.0,0.3,0,77821.28,653.26
132.2,43245.42,-228.05,-9.599,0.0,45.0,0.3,0,77853.94,653.23
132.25,43233.99,-228.53,-9.599,0.0,45.0,0.3,0,77886.6,653.21
132.3,43222.54,-229.01,-9.599,0.0,45.0,0.3,0,77919.26,653.18
132.35,43211.07,-229.49,-9.598,0.0,45.0,0.3,0,77951.92,653.15
132.4,43199.57,-229.97,-9.598,0.0,45.0,0.3,0,77984.57,653.12
132.45,43188.05,-230.45,-9.598,0.0,45.0,0.3,0,78017.23,653.09
132.5,43176.5,-230.93,-9.597,0.0,45.0,0.3,0,78049.88,653.07
132.55,43164.93,-231.41,-9.597,0.0,45.0,0.3,0,78082.53,653.04
132.6,43153.33,-231.89,-9.597,0.0,45.0,0.3,0,78115.18,653.01
132.65,43141.72,-232.37,-9.596,0.0,45.0,0.3,0,78147.83,652.98
132.7,43130.07,-232.85,-9.596,0.0,45.0,0.3,0,78180.48,652.95
132.75,43118.41,-233.33,-9.596,0.0,45.0,0.3,0,78213.12,652.93
132.8,43106.72,-233.81,-9.596,0.0,45.0,0.3,0,78245.77,652.9
132.85,43095.0,-234.29,-9.595,0.0,45.0,0.3,0,78278.41,652.87
132.9,43083.26,-234.77,-9.595,0.0,45.0,0.3,0,78311.06,652.84
132.95,43071.5,-235.25,-9.595,0.0,45.0,0.3,0,78343.7,652.81
133.0,43059.71,-235.73,-9.594,0.0,45.0,0.3,0,78376.34,652.79
133.05,43047.9,-236.21,-9.594,0.0,45.0,0.3,0,78408.97,652.76
133.1,43036.07,-236.69,-9.594,0.0,45.0,0.3,0,78441.61,652.73
133.15,43024.21,-237.17,-9.594,0.0,45.0,0.3,0,78474.25,652.7
133.2,43012.33,-237.65,-9.593,0.0,45.0,0.3,0,78506.88,652.67
133.25,43000.42,-238.13,-9.593,0.0,45.0,0.3,0,78539.51,652.65
133.3,42988.49,-238.61,-9.593,0.0,45.0,0.3,0,78572.14,652.62
133.35,42976.54,-239.09,-9.592,0.0,45.0,0.3,0,78604.77,652.59
133.4,42964.56,-239.57,-9.592,0.0,45.0,0.3,0,78637.4,652.56
133.45,42952.56,-240.05,-9.592,0.0,45.0,0.3,0,78670.03,652.54
133.5,42940.53,-240.52,-9.591,0.0,45.0,0.3,0,78702.65,652.51
133.55,42928.48,-241.0,-9.591,0.0,45.0,0.3,0,78735.28,652.48
133.6,42916.41,-241.48,-9.591,0.0,45.0,0.3,0,78767.9,652.45
133.65,42904.31,-241.96,-9.591,0.0,45.0,0.3,0,78800.52,652.42
133.7,42892.19,-242.44,-9.59,0.0,45.0,0.3,0,78833.14,652.4
133.75,42880.04,-242.92,-9.59,0.0,45.0,0.3,0,78865.76,652.37
133.8,42867.87,-243.4,-9.59,0.0,45.0,0.3,0,78898.37,652.34
133.85,42855.68,-243.88,-9.589,0.0,45.0,0.3,0,78930.99,652.31
133.9,42843.46,-244.36,-9.589,0.0,45.0,0.3,0,78963.6,652.28
133.95,42831.22,-244.84,-9.589,0.0,45.0,0.3,0,78996.22,652.26
134.0,42818.95,-245.32,-9.588,0.0,45.0,0.3,0,79028.83,652.23
134.05,42806.66,-245.8,-9.588,0.0,45.0,0.3,0,79061.44,652.2
134.1,42794.35,-246.28,-9.588,0.0,45.0,0.3,0,79094.05,652.17
134.15,42782.01,-246.76,-9.588,0.0,45.0,0.3,0,79126.65,652.15
134.2,42769.65,-247.24,-9.587,0.0,45.0,0.3,0,79159.26,652.12
134.25,42757.26,-247.72,-9.587,0.0,45.0,0.3,0,79191.87,652.09
134.3,42744.85,-248.2,-9.587,0.0,45.0,0.3,0,79224.47,652.06
134.35,42732.42,-248.68,-9.586,0.0,45.0,0.3,0,79257.07,652.03
134.4,42719.96,-249.15,-9.586,0.0,45.0,0.3,0,79289.67,652.01
134.45,42707.48,-249.63,-9.586,0.0,45.0,0.3,0,79322.27,651.98
134.5,42694.97,-250.11,-9.585,0.0,45.0,0.3,0,79354.87,651.95
134.55,42682.44,-250.59,-9.585,0.0,45.0,0.3,0,79387.46,651.92
134.6,42669.89,-251.07,-9.585,0.0,45.0,0.3,0,79420.06,651.89
134.65,42657.31,-251.55,-9.584,0.0,45.0,0.3,0,79452.65,651.87
134.7,42644.71,-252.03,-9.584,0.0,45.0,0.3,0,79485.24,651.84
134.75,42632.08,-252.51,-9.584,0.0,45.0,0.3,0,79517.83,651.81
134.8,42619.44,-252.99,-9.583,0.0,45.0,0.3,0,79550.42,651.78
134.85,42606.76,-253.47,-9.583,0.0,45.0,0.3,0,79583.01,651.76
134.9,42594.06,-253.95,-9.583,0.0,45.0,0.3,0,79615.6,651.73
134.95,42581.34,-254.43,-9.583,0.0,45.0,0.3,0,79648.18,651.7
135.0,42568.6,-254.9,-9.582,0.0,45.0,0.3,0,79680.77,651.67
135.05,42555.83,-255.38,-9.582,0.0,45.0,0.3,0,79713.35,651.64
135.1,42543.04,-255.86,-9.582,0.0,45.0,0.3,0,79745.93,651.62
135.15,42530.22,-256.34,-9.581,0.0,45.0,0.3,0,79778.51,651.59
135.2,42517.38,-256.82,-9.581,0.0,45.0,0.3,0,79811.09,651.56
135.25,42504.51,-257.3,-9.581,0.0,45.0,0.3,0,79843.66,651.53
135.3,42491.62,-257.78,-9.58,0.0,45.0,0.3,0,79876.24,651.5
135.35,42478.71,-258.26,-9.563,0.0,45.0,0.3,0,79908.81,651.47
135.4,42465.77,-258.74,-9.563,0.0,45.0,0.3,0,79941.38,651.44
135.45,42452.81,-259.21,-9.562,0.0,45.0,0.3,0,79973.95,651.41
135.5,42439.83,-259.69,-9.562,0.0,45.0,0.3,0,80006.52,651.37
135.55,42426.82,-260.17,-9.562,0.0,45.0,0.3,0,80039.09,651.34
135.6,42413.79,-260.65,-9.561,0.0,45.0,0.3,0,80071.65,651.31
135.65,42400.73,-261.13,-9.561,0.0,45.0,0.3,0,80104.22,651.28
135.7,42387.65,-261.6,-9.56,0.0,45.0,0.3,0,80136.78,651.24
135.75,42374.55,-262.08,-9.56,0.0,45.0,0.3,0,80169.34,651.21
135.8,42361.42,-262.56,-9.56,0.0,45.0,0.3,0,80201.9,651.18
135.85,42348.27,-263.04,-9.559,0.0,45.0,0.3,0,80234.46,651.15
135.9,42335.09,-263.52,-9.559,0.0,45.0,0.3,0,80267.01,651.11
135.95,42321.89,-263.99,-9.558,0.0,45.0,0.3,0,80299.57,651.08
136.0,42308.67,-264.47,-9.558,0.0,45.0,0.3,0,80332.12,651.05
136.05,42295.42,-264.95,-9.558,0.0,45.0,0.3,0,80364.67,651.02
136.1,42282.15,-265.43,-9.557,0.0,45.0,0.3,0,80397.22,650.98
136.15,42268.85,-265.91,-9.557,0.0,45.0,0.3,0,80429.77,650.95
136.2,42255.54,-266.38,-9.557,0.0,45.0,0.3,0,80462.31,650.92
136.25,42242.19,-266.86,-9.556,0.0,45.0,0.3,0,80494.86,650.89
136.3,42228.83,-267.34,-9.556,0.0,45.0,0.3,0,80527.4,650.85
136.35,42215.43,-267.82,-9.555,0.0,45.0,0.3,0,80559.94,650.82
136.4,42202.02,-268.29,-9.555,0.0,45.0,0.3,0,80592.48,650.79
136.45,42188.58,-268.77,-9.555,0.0,45.0,0.3,0,80625.02,650.75
136.5,42175.12,-269.25,-9.554,0.0,45.0,0.3,0,80657.55,650.72
136.55,42161.63,-269.73,-9.554,0.0,45.0,0.3,0,80690.09,650.69
136.6,42148.12,-270.2,-9.553,0.0,45.0,0.3,0,80722.62,650.66
136.65,42134.59,-270.68,-9.553,0.0,45.0,0.3,0,80755.15,650.62
136.7,42121.03,-271.16,-9.553,0.0,45.0,0.3,0,80787.68,650.59
136.75,42107.45,-271.64,-9.552,0.0,45.0,0.3,0,80820.21,650.56
136.8,42093.84,-272.12,-9.552,0.0,45.0,0.3,0,80852.74,650.53
136.85,42080.21,-272.59,-9.551,0.0,45.0,0.3,0,80885.26,650.49
136.9,42066.56,-273.07,-9.551,0.0,45.0,0.3,0,80917.78,650.46
136.95,42052.88,-273.55,-9.55,0.0,45.0,0.3,0,80950.31,650.43
137.0,42039.18,-274.03,-9.55,0.0,45.0,0.3,0,80982.83,650.4
137.05,42025.46,-274.5,-9.55,0.0,45.0,0.3,0,81015.34,650.36
137.1,42011.71,-274.98,-9.549,0.0,45.0,0.3,0,81047.86,650.33
137.15,41997.93,-275.46,-9.549,0.0,45.0,0.3,0,81080.38,650.3
137.2,41984.14,-275.94,-9.548,0.0,45.0,0.3,0,81112.89,650.27
137.25,41970.32,-276.41,-9.548,0.0,45.0,0.3,0,81145.4,650.23
137.3,41956.47,-276.89,-9.548,0.0,45.0,0.3,0,81177.91,650.2
137.35,41942.6,-277.37,-9.547,0.0,45.0,0.3,0,81210.42,650.17
137.4,41928.71,-277.84,-9.547,0.0,45.0,0.3,0,81242.93,650.14
137.45,41914.8,-278.32,-9.546,0.0,45.0,0.3,0,81275.43,650.1
137.5,41900.86,-278.8,-9.546,0.0,45.0,0.3,0,81307.93,650.07
137.55,41886.89,-279.28,-9.546,0.0,45.0,0.3,0,81340.44,650.04
137.6,41872.9,-279.75,-9.545,0.0,45.0,0.3,0,81372.94,650.01
137.65,41858.89,-280.23,-9.545,0.0,45.0,0.3,0,81405.44,649.97
137.7,41844.86,-280.71,-9.544,0.0,45.0,0.3,0,81437.93,649.94
137.75,41830.8,-281.19,-9.544,0.0,45.0,0.3,0,81470.43,649.91
137.8,41816.71,-281.66,-9.543,0.0,45.0,0.3,0,81502.92,649.88
137.85,41802.61,-282.14,-9.543,0.0,45.0,0.3,0,81535.41,649.84
137.9,41788.48,-282.62,-9.543,0.0,45.0,0.3,0,81567.9,649.81
137.95,41774.32,-283.09,-9.542,0.0,45.0,0.3,0,81600.39,649.78
138.0,41760.14,-283.57,-9.542,0.0,45.0,0.3,0,81632.88,649.75
138.05,41745.94,-284.05,-9.541,0.0,45.0,0.3,0,81665.37,649.71
138.1,41731.71,-284.53,-9.541,0.0,45.0,0.3,0,81697.85,649.68
138.15,41717.46,-285.0,-9.541,0.0,45.0,0.3,0,81730.33,649.65
138.2,41703.19,-285.48,-9.54,0.0,45.0,0.3,0,81762.81,649.62
138.25,41688.89,-285.96,-9.54,0.0,45.0,0.3,0,81795.29,649.58
138.3,41674.57,-286.43,-9.539,0.0,45.0,0.3,0,81827.77,649.55
138.35,41660.23,-286.91,-9.539,0.0,45.0,0.3,0,81860.25,649.52
138.4,41645.86,-287.39,-9.538,0.0,45.0,0.3,0,81892.72,649.49
138.45,41631.46,-287.86,-9.538,0.0,45.0,0.3,0,81925.19,649.45
138.5,41617.05,-288.34,-9.538,0.0,45.0,0.3,0,81957.66,649.42
138.55,41602.61,-288.82,-9.537,0.0,45.0,0.3,0,81990.13,649.39
138.6,41588.14,-289.29,-9.537,0.0,45.0,0.3,0,82022.6,649.36
138.65,41573.65,-289.77,-9.536,0.0,45.0,0.3,0,82055.07,649.33
138.7,41559.14,-290.25,-9.536,0.0,45.0,0.3,0,82087.53,649.29
138.75,41544.6,-290.72,-9.535,0.0,45.0,0.3,0,82120.0,649.26
138.8,41530.04,-291.2,-9.535,0.0,45.0,0.3,0,82152.46,649.23
138.85,41515.46,-291.68,-9.535,0.0,45.0,0.3,0,82184.92,649.2
138.9,41500.85,-292.16,-9.534,0.0,45.0,0.3,0,82217.38,649.16
138.95,41486.22,-292.63,-9.534,0.0,45.0,0.3,0,82249.83,649.13
139.0,41471.56,-293.11,-9.509,0.0,45.0,0.3,0,82282.29,649.09
139.05,41456.89,-293.58,-9.508,0.0,45.0,0.3,0,82314.74,649.05
139.1,41442.18,-294.06,-9.508,0.0,45.0,0.3,0,82347.19,649.02
139.15,41427.46,-294.53,-9.507,0.0,45.0,0.3,0,82379.64,648.98
139.2,41412.71,-295.01,-9.507,0.0,45.0,0.3,0,82412.09,648.94
139.25,41397.93,-295.48,-9.506,0.0,45.0,0.3,0,82444.53,648.9
139.3,41383.13,-295.96,-9.506,0.0,45.0,0.3,0,82476.97,648.86
139.35,41368.31,-296.43,-9.505,0.0,45.0,0.3,0,82509.42,648.83
139.4,41353.47,-296.91,-9.505,0.0,45.0,0.3,0,82541.86,648.79
139.45,41338.6,-297.38,-9.504,0.0,45.0,0.3,0,82574.29,648.75
139.5,41323.7,-297.86,-9.504,0.0,45.0,0.3,0,82606.73,648.71
139.55,41308.79,-298.34,-9.503,0.0,45.0,0.3,0,82639.16,648.67
139.6,41293.85,-298.81,-9.502,0.0,45.0,0.3,0,82671.59,648.64
139.65,41278.88,-299.29,-9.502,0.0,45.0,0.3,0,82704.02,648.6
139.7,41263.89,-299.76,-9.501,0.0,45.0,0.3,0,82736.45,648.56
139.75,41248.88,-300.24,-9.501,0.0,45.0,0.3,0,82768.88,648.52
139.8,41233.85,-300.71,-9.5,0.0,45.0,0.3,0,82801.3,648.48
139.85,41218.79,-301.19,-9.5,0.0,45.0,0.3,0,82833.72,648.45
139.9,41203.7,-301.66,-9.499,0.0,45.0,0.3,0,82866.15,648.41
139.95,41188.6,-302.14,-9.499,0.0,45.0,0.3,0,82898.56,648.37
140.0,41173.47,-302.61,-9.498,0.0,45.0,0.3,0,82930.98,648.33
140.05,41158.31,-303.09,-9.498,0.0,45.0,0.3,0,82963.4,648.3
140.1,41143.13,-303.56,-9.497,0.0,45.0,0.3,0,82995.81,648.26
140.15,41127.93,-304.04,-9.497,0.0,45.0,0.3,0,83028.22,648.22
140.2,41112.71,-304.51,-9.496,0.0,45.0,0.3,0,83060.63,648.18
140.25,41097.46,-304.98,-9.496,0.0,45.0,0.3,0,83093.04,648.14
140.3,41082.19,-305.46,-9.495,0.0,45.0,0.3,0,83125.44,648.11
140.35,41066.89,-305.93,-9.495,0.0,45.0,0.3,0,83157.84,648.07
140.4,41051.57,-306.41,-9.494,0.0,45.0,0.3,0,83190.25,648.03
140.45,41036.22,-306.88,-9.493,0.0,45.0,0.3,0,83222.64,647.99
140.5,41020.86,-307.36,-9.493,0.0,45.0,0.3,0,83255.04,647.95
140.55,41005.46,-307.83,-9.492,0.0,45.0,0.3,0,83287.44,647.92
140.6,40990.05,-308.31,-9.492,0.0,45.0,0.3,0,83319.83,647.88
140.65,40974.61,-308.78,-9.491,0.0,45.0,0.3,0,83352.22,647.84
140.7,40959.15,-309.26,-9.491,0.0,45.0,0.3,0,83384.61,647.8
140.75,40943.66,-309.73,-9.49,0.0,45.0,0.3,0,83417.0,647.76
140.8,40928.15,-310.21,-9.49,0.0,45.0,0.3,0,83449.39,647.73
140.85,40912.62,-310.68,-9.489,0.0,45.0,0.3,0,83481.77,647.69
140.9,40897.06,-311.15,-9.489,0.0,45.0,0.3,0,83514.16,647.65
140.95,40881.48,-311.63,-9.488,0.0,45.0,0.3,0,83546.54,647.61
141.0,40865.87,-312.1,-9.488,0.0,45.0,0.3,0,83578.92,647.58
141.05,40850.24,-312.58,-9.487,0.0,45.0,0.3,0,83611.29,647.54
141.1,40834.59,-313.05,-9.486,0.0,45.0,0.3,0,83643.67,647.5
141.15,40818.91,-313.53,-9.486,0.0,45.0,0.3,0,83676.04,647.46
141.2,40803.21,-314.0,-9.485,0.0,45.0,0.3,0,83708.41,647.42
141.25,40787.49,-314.47,-9.485,0.0,45.0,0.3,0,83740.78,647.39
141.3,40771.74,-314.95,-9.484,0.0,45.0,0.3,0,83773.15,647.35
141.35,40755.97,-315.42,-9.484,0.0,45.0,0.3,0,83805.51,647.31
141.4,40740.18,-315.9,-9.483,0.0,45.0,0.3,0,83837.88,647.27
141.45,40724.36,-316.37,-9.483,0.0,45.0,0.3,0,83870.24,647.24
141.5,40708.52,-316.85,-9.482,0.0,45.0,0.3,0,83902.6,647.2
141.55,40692.65,-317.32,-9.481,0.0,45.0,0.3,0,83934.96,647.16
141.6,40676.76,-317.79,-9.481,0.0,45.0,0.3,0,83967.31,647.12
141.65,40660.85,-318.27,-9.48,0.0,45.0,0.3,0,83999.67,647.08
141.7,40644.91,-318.74,-9.48,0.0,45.0,0.3,0,84032.02,647.05
141.75,40628.95,-319.22,-9.479,0.0,45.0,0.3,0,84064.37,647.01
141.8,40612.96,-319.69,-9.479,0.0,45.0,0.3,0,84096.72,646.97
141.85,40596.96,-320.16,-9.478,0.0,45.0,0.3,0,84129.07,646.93
141.9,40580.92,-320.64,-9.478,0.0,45.0,0.3,0,84161.41,646.9
141.95,40564.87,-321.11,-9.477,0.0,45.0,0.3,0,84193.75,646.86
142.0,40548.79,-321.58,-9.476,0.0,45.0,0.3,0,84226.09,646.82
142.05,40532.69,-322.06,-9.476,0.0,45.0,0.3,0,84258.43,646.78
142.1,40516.56,-322.53,-9.475,0.0,45.0,0.3,0,84290.77,646.74
142.15,40500.41,-323.01,-9.475,0.0,45.0,0.3,0,84323.11,646.71
142.2,40484.24,-323.48,-9.474,0.0,45.0,0.3,0,84355.44,646.67
142.25,40468.04,-323.95,-9.444,0.0,45.0,0.3,0,84387.77,646.63
142.3,40451.82,-324.42,-9.443,0.0,45.0,0.3,0,84420.1,646.58
142.35,40435.57,-324.9,-9.442,0.0,45.0,0.3,0,84452.43,646.54
142.4,40419.3,-325.37,-9.442,0.0,45.0,0.3,0,84484.75,646.5
142.45,40403.01,-325.84,-9.441,0.0,45.0,0.3,0,84517.07,646.45
142.5,40386.7,-326.31,-9.44,0.0,45.0,0.3,0,84549.39,646.41
142.55,40370.36,-326.78,-9.44,0.0,45.0,0.3,0,84581.71,646.37
142.6,40353.99,-327.26,-9.439,0.0,45.0,0.3,0,84614.03,646.32
142.65,40337.61,-327.73,-9.438,0.0,45.0,0.3,0,84646.34,646.28
142.7,40321.2,-328.2,-9.438,0.0,45.0,0.3,0,84678.65,646.24
142.75,40304.76,-328.67,-9.437,0.0,45.0,0.3,0,84710.96,646.19
142.8,40288.31,-329.14,-9.436,0.0,45.0,0.3,0,84743.27,646.15
142.85,40271.83,-329.62,-9.436,0.0,45.0,0.3,0,84775.58,646.11
142.9,40255.32,-330.09,-9.435,0.0,45.0,0.3,0,84807.88,646.06
142.95,40238.79,-330.56,-9.434,0.0,45.0,0.3,0,84840.18,646.02
143.0,40222.24,-331.03,-9.434,0.0,45.0,0.3,0,84872.48,645.98
143.05,40205.67,-331.5,-9.433,0.0,45.0,0.3,0,84904.78,645.93
143.1,40189.07,-331.97,-9.432,0.0,45.0,0.3,0,84937.07,645.89
143.15,40172.45,-332.45,-9.432,0.0,45.0,0.3,0,84969.36,645.85
143.2,40155.8,-332.92,-9.431,0.0,45.0,0.3,0,85001.65,645.8
143.25,40139.13,-333.39,-9.43,0.0,45.0,0.3,0,85033.94,645.76
143.3,40122.44,-333.86,-9.43,0.0,45.0,0.3,0,85066.23,645.72
143.35,40105.72,-334.33,-9.429,0.0,45.0,0.3,0,85098.51,645.67
143.4,40088.98,-334.8,-9.428,0.0,45.0,0.3,0,85130.79,645.63
143.45,40072.22,-335.27,-9.428,0.0,45.0,0.3,0,85163.07,645.59
143.5,40055.43,-335.75,-9.427,0.0,45.0,0.3,0,85195.35,645.54
143.55,40038.62,-336.22,-9.426,0.0,45.0,0.3,0,85227.62,645.5
143.6,40021.79,-336.69,-9.426,0.0,45.0,0.3,0,85259.9,645.46
143.65,40004.93,-337.16,-9.425,0.0,45.0,0.3,0,85292.17,645.41
143.7,39988.05,-337.63,-9.424,0.0,45.0,0.3,0,85324.43,645.37
143.75,39971.14,-338.1,-9.424,0.0,45.0,0.3,0,85356.7,645.33
143.8,39954.21,-338.57,-9.423,0.0,45.0,0.3,0,85388.97,645.28
143.85,39937.26,-339.04,-9.422,0.0,45.0,0.3,0,85421.23,645.24
143.9,39920.28,-339.52,-9.422,0.0,45.0,0.3,0,85453.49,645.2
143.95,39903.28,-339.99,-9.421,0.0,45.0,0.3,0,85485.75,645.15
144.0,39886.26,-340.46,-9.42,0.0,45.0,0.3,0,85518.0,645.11
144.05,39869.22,-340.93,-9.42,0.0,45.0,0.3,0,85550.25,645.07
144.1,39852.15,-341.4,-9.419,0.0,45.0,0.3,0,85582.51,645.02
144.15,39835.05,-341.87,-9.418,0.0,45.0,0.3,0,85614.75,644.98
144.2,39817.93,-342.34,-9.418,0.0,45.0,0.3,0,85647.0,644.94
144.25,39800.79,-342.81,-9.417,0.0,45.0,0.3,0,85679.25,644.9
144.3,39783.63,-343.28,-9.416,0.0,45.0,0.3,0,85711.49,644.85
144.35,39766.44,-343.75,-9.416,0.0,45.0,0.3,0,85743.73,644.81
144.4,39749.23,-344.22,-9.415,0.0,45.0,0.3,0,85775.97,644.77
144.45,39732.0,-344.7,-9.414,0.0,45.0,0.3,0,85808.2,644.72
144.5,39714.74,-345.17,-9.413,0.0,45.0,0.3,0,85840.44,644.68
144.55,39697.46,-345.64,-9.413,0.0,45.0,0.3,0,85872.67,644.64
144.6,39680.15,-346.11,-9.412,0.0,45.0,0.3,0,85904.9,644.59
144.65,39662.82,-346.58,-9.411,0.0,45.0,0.3,0,85937.13,644.55
144.7,39645.47,-347.05,-9.411,0.0,45.0,0.3,0,85969.35,644.51
144.75,39628.09,-347.52,-9.41,0.0,45.0,0.3,0,86001.58,644.46
144.8,39610.69,-347.99,-9.409,0.0,45.0,0.3,0,86033.8,644.42
144.85,39593.27,-348.46,-9.409,0.0,45.0,0.3,0,86066.02,644.38
144.9,39575.82,-348.93,-9.408,0.0,45.0,0.3,0,86098.23,644.34
144.95,39558.35,-349.4,-9.407,0.0,45.0,0.3,0,86130.45,644.29
145.0,39540.86,-349.87,-9.407,0.0,45.0,0.3,0,86162.66,644.25
145.05,39523.34,-350.34,-9.406,0.0,45.0,0.3,0,86194.87,644.21
145.1,39505.8,-350.81,-9.405,0.0,45.0,0.3,0,86227.08,644.16
145.15,39488.24,-351.28,-9.404,0.0,45.0,0.3,0,86259.28,644.12
145.2,39470.65,-351.75,-9.352,0.0,45.0,0.3,0,86291.49,644.07
145.25,39453.04,-352.22,-9.351,0.0,45.0,0.3,0,86323.69,644.02
145.3,39435.41,-352.68,-9.351,0.0,45.0,0.3,0,86355.89,643.97
145.35,39417.75,-353.15,-9.35,0.0,45.0,0.3,0,86388.08,643.92
145.4,39400.07,-353.62,-9.349,0.0,45.0,0.3,0,86420.28,643.87
145.45,39382.36,-354.09,-9.348,0.0,45.0,0.3,0,86452.47,643.81
145.5,39364.64,-354.55,-9.347,0.0,45.0,0.3,0,86484.65,643.76
145.55,39346.89,-355.02,-9.346,0.0,45.0,0.3,0,86516.84,643.71
145.6,39329.11,-355.49,-9.346,0.0,45.0,0.3,0,86549.02,643.66
145.65,39311.31,-355.96,-9.345,0.0,45.0,0.3,0,86581.2,643.61
145.7,39293.49,-356.42,-9.344,0.0,45.0,0.3,0,86613.38,643.56
145.75,39275.65,-356.89,-9.343,0.0,45.0,0.3,0,86645.56,643.51
145.8,39257.78,-357.36,-9.342,0.0,45.0,0.3,0,86677.73,643.46
145.85,39239.89,-357.82,-9.341,0.0,45.0,0.3,0,86709.9,643.41
145.9,39221.97,-358.29,-9.341,0.0,45.0,0.3,0,86742.07,643.36
145.95,39204.04,-358.76,-9.34,0.0,45.0,0.3,0,86774.23,643.3
146.0,39186.07,-359.23,-9.339,0.0,45.0,0.3,0,86806.4,643.25
146.05,39168.09,-359.69,-9.338,0.0,45.0,0.3,0,86838.56,643.2
146.1,39150.08,-360.16,-9.337,0.0,45.0,0.3,0,86870.71,643.15
146.15,39132.05,-360.63,-9.336,0.0,45.0,0.3,0,86902.87,643.1
146.2,39114.0,-361.09,-9.335,0.0,45.0,0.3,0,86935.02,643.05
146.25,39095.92,-361.56,-9.335,0.0,45.0,0.3,0,86967.17,643.0
146.3,39077.82,-362.03,-9.334,0.0,45.0,0.3,0,86999.32,642.95
146.35,39059.69,-362.49,-9.333,0.0,45.0,0.3,0,87031.46,642.9
146.4,39041.54,-362.96,-9.332,0.0,45.0,0.3,0,87063.61,642.85
146.45,39023.37,-363.43,-9.331,0.0,45.0,0.3,0,87095.75,642.8
146.5,39005.18,-363.89,-9.33,0.0,45.0,0.3,0,87127.88,642.75
146.55,38986.96,-364.36,-9.329,0.0,45.0,0.3,0,87160.02,642.69
146.6,38968.72,-364.83,-9.329,0.0,45.0,0.3,0,87192.15,642.64
146.65,38950.45,-365.29,-9.328,0.0,45.0,0.3,0,87224.28,642.59
146.7,38932.17,-365.76,-9.327,0.0,45.0,0.3,0,87256.41,642.54
146.75,38913.86,-366.22,-9.326,0.0,45.0,0.3,0,87288.53,642.49
146.8,38895.52,-366.69,-9.325,0.0,45.0,0.3,0,87320.65,642.44
146.85,38877.16,-367.16,-9.324,0.0,45.0,0.3,0,87352.77,642.39
146.9,38858.78,-367.62,-9.323,0.0,45.0,0.3,0,87384.89,642.34
146.95,38840.38,-368.09,-9.322,0.0,45.0,0.3,0,87417.0,642.29
147.0,38821.95,-368.56,-9.322,0.0,45.0,0.3,0,87449.12,642.24
147.05,38803.5,-369.02,-9.321,0.0,45.0,0.3,0,87481.23,642.19
147.1,38785.02,-369.49,-9.32,0.0,45.0,0.3,0,87513.33,642.14
147.15,38766.53,-369.95,-9.319,0.0,45.0,0.3,0,87545.44,642.09
147.2,38748.01,-370.42,-9.318,0.0,45.0,0.3,0,87577.54,642.04
147.25,38729.46,-370.88,-9.317,0.0,45.0,0.3,0,87609.64,641.98
147.3,38710.89,-371.35,-9.316,0.0,45.0,0.3,0,87641.73,641.93
147.35,38692.3,-371.82,-9.315,0.0,45.0,0.3,0,87673.83,641.88
147.4,38673.69,-372.28,-9.315,0.0,45.0,0.3,0,87705.92,641.83
147.45,38655.05,-372.75,-9.314,0.0,45.0,0.3,0,87738.01,641.78
147.5,38636.39,-373.21,-9.313,0.0,45.0,0.3,0,87770.1,641.73
147.55,38617.71,-373.68,-9.312,0.0,45.0,0.3,0,87802.18,641.68
147.6,38599.0,-374.14,-9.311,0.0,45.0,0.3,0,87834.26,641.63
147.65,38580.27,-374.61,-9.31,0.0,45.0,0.3,0,87866.34,641.58
